"","id","year","wage","educ","exper","manuf","black","lwage","y81","y82","y83","y84","y85","y86","y87","inlf","expersq","lwage_1","inlf_1","inlfp1"
"258",111,86,NA,11,5,0,1,NA,0,0,0,0,0,1,0,0,25,9.24814128875732,0,0
"259",111,87,10082.76953125,11,5,0,1,9.21858310699463,0,0,0,0,0,0,1,1,25,10.0625352859497,1,NA
"260",113,81,NA,13,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"261",113,82,NA,13,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"262",113,83,NA,13,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"263",113,84,NA,13,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"264",113,85,8255.9296875,13,0,0,1,9.01868724822998,0,0,0,0,1,0,0,1,0,NA,0,0
"265",113,86,NA,13,1,0,1,NA,0,0,0,0,0,1,0,0,1,NA,1,0
"266",113,87,NA,13,1,0,1,NA,0,0,0,0,0,0,1,0,1,9.21858310699463,0,NA
"267",114,81,NA,8,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"268",114,82,NA,8,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"269",114,83,NA,8,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"270",114,84,NA,8,0,0,1,NA,0,0,0,1,0,0,0,0,0,9.01868724822998,0,0
"271",114,85,NA,8,0,0,1,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"272",114,86,NA,8,0,0,1,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"273",114,87,NA,8,0,0,1,NA,0,0,0,0,0,0,1,0,0,NA,0,NA
"274",115,81,6506.35986328125,10,1,0,1,8.78053569793701,1,0,0,0,0,0,0,1,1,NA,NA,0
"275",115,82,NA,10,2,0,1,NA,0,1,0,0,0,0,0,0,4,NA,0,0
"276",115,83,NA,10,2,0,1,NA,0,0,1,0,0,0,0,0,4,NA,1,0
"277",115,84,NA,10,2,0,1,NA,0,0,0,1,0,0,0,0,4,NA,1,0
"278",115,85,NA,10,2,0,1,NA,0,0,0,0,1,0,0,0,4,NA,0,0
"279",115,86,NA,10,2,0,1,NA,0,0,0,0,0,1,0,0,4,NA,0,1
"280",115,87,5489.1201171875,10,2,0,1,8.61052322387695,0,0,0,0,0,0,1,1,4,NA,0,NA
"281",119,81,13490.830078125,10,0,1,1,9.509765625,1,0,0,0,0,0,0,1,0,NA,NA,1
"282",119,82,NA,10,1,0,1,NA,0,1,0,0,0,0,0,0,1,NA,1,0
"283",119,83,13874.66015625,10,1,1,1,9.53781986236572,0,0,1,0,0,0,0,1,1,9.59536838531494,1,0
"284",119,84,13435.150390625,10,2,1,1,9.50562953948975,0,0,0,1,0,0,0,1,4,9.53781986236572,1,1
"285",119,85,14696.5595703125,10,3,1,1,9.59536838531494,0,0,0,0,1,0,0,1,9,9.64490699768066,0,1
"286",119,86,15442.9404296875,10,4,1,1,9.64490699768066,0,0,0,0,0,1,0,1,16,NA,0,1
"287",119,87,NA,10,5,0,1,NA,0,0,0,0,0,0,1,0,25,8.78053569793701,1,NA
"288",120,81,NA,10,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,1
"289",120,82,16440.279296875,10,0,1,1,9.70748996734619,0,1,0,0,0,0,0,1,0,9.72801876068115,1,1
"290",120,83,NA,10,1,0,1,NA,0,0,1,0,0,0,0,0,1,9.509765625,1,0
"291",120,84,NA,10,1,0,1,NA,0,0,0,1,0,0,0,0,1,NA,1,0
"292",120,85,9186.91015625,10,1,0,1,9.1255350112915,0,0,0,0,1,0,0,1,1,NA,0,1
"293",120,86,13624.349609375,10,2,0,1,9.51961421966553,0,0,0,0,0,1,0,1,4,9.70748996734619,1,0
"294",120,87,16781.279296875,10,3,0,1,9.72801876068115,0,0,0,0,0,0,1,1,9,9.1255350112915,0,NA
"295",121,81,NA,9,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"296",121,82,NA,9,0,0,1,NA,0,1,0,0,0,0,0,0,0,9.51961421966553,0,0
"297",121,83,NA,9,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"298",121,84,NA,9,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"299",121,85,NA,9,0,0,1,NA,0,0,0,0,1,0,0,0,0,NA,1,0
"300",121,86,NA,9,0,0,1,NA,0,0,0,0,0,1,0,0,0,NA,1,1
"301",121,87,7312.31982421875,9,0,0,1,8.89731597900391,0,0,0,0,0,0,1,1,0,NA,0,NA
"302",123,81,NA,12,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,1
"303",123,82,9862.3896484375,12,0,0,1,9.19648361206055,0,1,0,0,0,0,0,1,0,NA,0,1
"304",123,83,9514.5703125,12,1,0,1,9.16057968139648,0,0,1,0,0,0,0,1,1,9.3224573135376,1,1
"305",123,84,11186.4404296875,12,2,0,1,9.3224573135376,0,0,0,1,0,0,0,1,4,9.31208419799805,1,1
"306",123,85,11071,12,3,0,1,9.31208419799805,0,0,0,0,1,0,0,1,9,9.19648361206055,1,1
"307",123,86,11622.6298828125,12,4,0,1,9.36070919036865,0,0,0,0,0,1,0,1,16,9.16057968139648,0,1
"308",123,87,10718.48046875,12,5,0,1,9.27972507476807,0,0,0,0,0,0,1,1,25,9.36070919036865,1,NA
"309",125,81,NA,8,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"310",125,82,NA,8,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,1,0
"311",125,83,NA,8,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"312",125,84,NA,8,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,1,1
"313",125,85,8310.58984375,8,0,0,1,9.0252857208252,0,0,0,0,1,0,0,1,0,NA,0,0
"314",125,86,8940.9697265625,8,1,0,1,9.09839916229248,0,0,0,0,0,1,0,1,1,9.0252857208252,1,1
"315",125,87,14493.3095703125,8,2,0,1,9.58144283294678,0,0,0,0,0,0,1,1,4,9.09839916229248,0,NA
"316",127,81,NA,10,2,0,1,NA,1,0,0,0,0,0,0,0,4,NA,NA,1
"317",127,82,NA,10,2,0,1,NA,0,1,0,0,0,0,0,0,4,NA,0,0
"318",127,83,NA,10,2,0,1,NA,0,0,1,0,0,0,0,0,4,NA,0,0
"319",127,84,8490.3095703125,10,2,0,1,9.04668045043945,0,0,0,1,0,0,0,1,4,9.22642707824707,1,0
"320",127,85,416.440002441406,10,3,0,1,6.03174257278442,0,0,0,0,1,0,0,1,9,NA,1,1
"321",127,86,NA,10,4,0,1,NA,0,0,0,0,0,1,0,0,16,9.58144283294678,1,0
"322",127,87,10162.169921875,10,4,0,1,9.22642707824707,0,0,0,0,0,0,1,1,16,6.03174257278442,0,NA
"323",129,81,10134.740234375,8,2,0,1,9.22372436523438,1,0,0,0,0,0,0,1,4,NA,NA,0
"324",129,82,13600.08984375,8,3,0,1,9.51783180236816,0,1,0,0,0,0,0,1,9,9.22372436523438,1,1
"325",129,83,NA,8,4,0,1,NA,0,0,1,0,0,0,0,0,16,9.04668045043945,1,1
"326",129,84,11188.8203125,8,4,0,1,9.32266998291016,0,0,0,1,0,0,0,1,16,NA,1,1
"327",129,85,17040.5703125,8,5,0,1,9.74335193634033,0,0,0,0,1,0,0,1,25,9.51783180236816,0,1
"328",129,86,19588.9296875,8,6,0,1,9.88271999359131,0,0,0,0,0,1,0,1,36,9.74335193634033,1,1
"329",129,87,15910.1298828125,8,7,0,1,9.67471122741699,0,0,0,0,0,0,1,1,49,9.88271999359131,1,NA
"330",130,81,NA,11,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"331",130,82,NA,11,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,1,0
"332",130,83,NA,11,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,1
"333",130,84,10879.58984375,11,0,0,1,9.29464340209961,0,0,0,1,0,0,0,1,0,9.38115215301514,1,0
"334",130,85,11128.6796875,11,1,0,1,9.31728076934814,0,0,0,0,1,0,0,1,1,NA,0,1
"335",130,86,11862.669921875,11,2,1,1,9.38115215301514,0,0,0,0,0,1,0,1,4,9.31728076934814,0,1
"336",130,87,NA,11,3,0,1,NA,0,0,0,0,0,0,1,0,9,9.67471122741699,1,NA
"337",135,81,NA,8,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,1
"338",135,82,10842.9501953125,8,0,0,1,9.29127025604248,0,1,0,0,0,0,0,1,0,9.61106491088867,0,0
"339",135,83,14929.0595703125,8,1,0,1,9.61106491088867,0,0,1,0,0,0,0,1,1,NA,0,1
"340",135,84,NA,8,2,0,1,NA,0,0,0,1,0,0,0,0,4,9.29464340209961,0,0
"341",135,85,NA,8,2,0,1,NA,0,0,0,0,1,0,0,0,4,NA,1,0
"342",135,86,NA,8,2,0,1,NA,0,0,0,0,0,1,0,0,4,NA,1,0
"343",135,87,NA,8,2,0,1,NA,0,0,0,0,0,0,1,0,4,NA,0,NA
"344",139,81,NA,10,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,1
"345",139,82,NA,10,0,0,1,NA,0,1,0,0,0,0,0,0,0,9.29127025604248,0,0
"346",139,83,NA,10,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,1,0
"347",139,84,NA,10,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"348",139,85,NA,10,0,0,1,NA,0,0,0,0,1,0,0,0,0,NA,1,0
"349",139,86,7940,10,0,0,1,8.97966861724854,0,0,0,0,0,1,0,1,0,NA,0,1
"350",139,87,9086.7802734375,10,1,0,1,9.11457633972168,0,0,0,0,0,0,1,1,1,8.97966861724854,0,NA
"351",140,81,NA,10,1,0,1,NA,1,0,0,0,0,0,0,0,1,NA,NA,0
"352",140,82,NA,10,1,0,1,NA,0,1,0,0,0,0,0,0,1,NA,0,0
"353",140,83,NA,10,1,0,1,NA,0,0,1,0,0,0,0,0,1,NA,0,0
"354",140,84,NA,10,1,0,1,NA,0,0,0,1,0,0,0,0,1,9.11457633972168,0,0
"355",140,85,NA,10,1,0,1,NA,0,0,0,0,1,0,0,0,1,NA,0,0
"356",140,86,NA,10,1,0,1,NA,0,0,0,0,0,1,0,0,1,NA,1,0
"357",140,87,NA,10,1,0,1,NA,0,0,0,0,0,0,1,0,1,NA,0,NA
"358",144,81,7819.740234375,12,1,0,1,8.96440696716309,1,0,0,0,0,0,0,1,1,NA,NA,1
"359",144,82,NA,12,2,0,1,NA,0,1,0,0,0,0,0,0,4,NA,0,0
"360",144,83,9407.3095703125,12,2,0,1,9.14924240112305,0,0,1,0,0,0,0,1,4,8.16334533691406,1,1
"361",144,84,NA,12,3,0,1,NA,0,0,0,1,0,0,0,0,9,NA,1,1
"362",144,85,11169,12,3,0,1,9.32089710235596,0,0,0,0,1,0,0,1,9,NA,1,0
"363",144,86,8844.73046875,12,4,0,1,9.0875768661499,0,0,0,0,0,1,0,1,16,9.32089710235596,0,1
"364",144,87,3509.90991210938,12,5,0,1,8.16334533691406,0,0,0,0,0,0,1,1,25,9.0875768661499,1,NA
"365",150,81,NA,10,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"366",150,82,NA,10,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"367",150,83,NA,10,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"368",150,84,NA,10,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"369",150,85,NA,10,0,0,1,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"370",150,86,NA,10,0,0,1,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"371",150,87,NA,10,0,0,1,NA,0,0,0,0,0,0,1,0,0,8.96440696716309,0,NA
"372",158,81,8828.4296875,10,0,0,1,9.08573246002197,1,0,0,0,0,0,0,1,0,NA,NA,1
"373",158,82,NA,10,1,0,1,NA,0,1,0,0,0,0,0,0,1,NA,0,0
"374",158,83,NA,10,1,0,1,NA,0,0,1,0,0,0,0,0,1,NA,0,0
"375",158,84,NA,10,1,0,1,NA,0,0,0,1,0,0,0,0,1,NA,0,0
"376",158,85,10449.740234375,10,1,0,1,9.25433254241943,0,0,0,0,1,0,0,1,1,9.08573246002197,0,0
"377",158,86,NA,10,2,0,1,NA,0,0,0,0,0,1,0,0,4,NA,0,1
"378",158,87,NA,10,2,0,1,NA,0,0,0,0,0,0,1,0,4,NA,1,NA
"379",161,81,NA,11,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"380",161,82,NA,11,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,1,1
"381",161,83,8045.509765625,11,0,0,1,8.99286937713623,0,0,1,0,0,0,0,1,0,NA,1,1
"382",161,84,10086.8095703125,11,1,0,1,9.21898365020752,0,0,0,1,0,0,0,1,1,9.27805805206299,0,1
"383",161,85,10700.6298828125,11,2,0,1,9.27805805206299,0,0,0,0,1,0,0,1,4,9.32090950012207,1,1
"384",161,86,11169.1396484375,11,3,0,1,9.32090950012207,0,0,0,0,0,1,0,1,9,9.41611003875732,1,0
"385",161,87,12284.7001953125,11,4,0,1,9.41611003875732,0,0,0,0,0,0,1,1,16,8.99286937713623,1,NA
"386",162,81,NA,12,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"387",162,82,NA,12,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,0,1
"388",162,83,NA,12,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"389",162,84,NA,12,0,0,1,NA,0,0,0,1,0,0,0,0,0,9.21898365020752,1,0
"390",162,85,10414.3701171875,12,0,1,1,9.25094223022461,0,0,0,0,1,0,0,1,0,NA,0,0
"391",162,86,13027.51953125,12,1,0,1,9.47481918334961,0,0,0,0,0,1,0,1,1,9.25094223022461,0,1
"392",162,87,11175.8896484375,12,2,0,1,9.32151412963867,0,0,0,0,0,0,1,1,4,9.47481918334961,1,NA
"393",163,81,NA,12,1,0,1,NA,1,0,0,0,0,0,0,0,1,NA,NA,0
"394",163,82,NA,12,1,0,1,NA,0,1,0,0,0,0,0,0,1,NA,0,0
"395",163,83,NA,12,1,0,1,NA,0,0,1,0,0,0,0,0,1,NA,0,0
"396",163,84,NA,12,1,0,1,NA,0,0,0,1,0,0,0,0,1,NA,0,0
"397",163,85,NA,12,1,0,1,NA,0,0,0,0,1,0,0,0,1,9.32151412963867,0,0
"398",163,86,NA,12,1,0,1,NA,0,0,0,0,0,1,0,0,1,NA,0,0
"399",163,87,NA,12,1,0,1,NA,0,0,0,0,0,0,1,0,1,NA,1,NA
"400",172,81,NA,12,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"401",172,82,10790.0595703125,12,0,1,1,9.28638076782227,0,1,0,0,0,0,0,1,0,9.55194282531738,1,0
"402",172,83,16967.220703125,12,1,1,1,9.73903846740723,0,0,1,0,0,0,0,1,1,9.28638076782227,1,1
"403",172,84,14072.009765625,12,2,1,1,9.55194282531738,0,0,0,1,0,0,0,1,4,NA,0,1
"404",172,85,12729.650390625,12,3,1,1,9.45168876647949,0,0,0,0,1,0,0,1,9,9.73903846740723,1,1
"405",172,86,NA,12,4,0,1,NA,0,0,0,0,0,1,0,0,16,NA,0,1
"406",172,87,15599.6103515625,12,4,1,1,9.65500164031982,0,0,0,0,0,0,1,1,16,9.45168876647949,1,NA
"407",179,81,NA,11,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"408",179,82,NA,11,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,1,0
"409",179,83,NA,11,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"410",179,84,NA,11,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,1,0
"411",179,85,NA,11,0,0,1,NA,0,0,0,0,1,0,0,0,0,NA,0,1
"412",179,86,NA,11,0,0,1,NA,0,0,0,0,0,1,0,0,0,9.65500164031982,0,0
"413",179,87,16452.720703125,11,0,0,1,9.7082462310791,0,0,0,0,0,0,1,1,0,NA,0,NA
"414",181,81,NA,9,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"415",181,82,NA,9,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"416",181,83,NA,9,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"417",181,84,NA,9,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"418",181,85,NA,9,0,0,1,NA,0,0,0,0,1,0,0,0,0,9.7082462310791,0,0
"419",181,86,NA,9,0,0,1,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"420",181,87,NA,9,0,0,1,NA,0,0,0,0,0,0,1,0,0,NA,0,NA
"421",182,81,NA,9,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"422",182,82,NA,9,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"423",182,83,NA,9,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"424",182,84,NA,9,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"425",182,85,NA,9,0,0,1,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"426",182,86,NA,9,0,0,1,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"427",182,87,NA,9,0,0,1,NA,0,0,0,0,0,0,1,0,0,NA,0,NA
"428",184,81,NA,10,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"429",184,82,NA,10,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"430",184,83,NA,10,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,1
"431",184,84,NA,10,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"432",184,85,NA,10,0,0,1,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"433",184,86,NA,10,0,0,1,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"434",184,87,NA,10,0,0,1,NA,0,0,0,0,0,0,1,0,0,NA,0,NA
"435",185,81,13590.8603515625,12,1,0,1,9.51715278625488,1,0,0,0,0,0,0,1,1,NA,NA,1
"436",185,82,12956.4697265625,12,2,0,1,9.46935081481934,0,1,0,0,0,0,0,1,4,10.2497081756592,1,1
"437",185,83,15583.08984375,12,3,0,1,9.65394115447998,0,0,1,0,0,0,0,1,9,9.51715278625488,1,1
"438",185,84,16292.3701171875,12,4,0,1,9.69845199584961,0,0,0,1,0,0,0,1,16,NA,1,1
"439",185,85,16154.330078125,12,5,0,1,9.68994331359863,0,0,0,0,1,0,0,1,25,9.65394115447998,1,1
"440",185,86,16170.6201171875,12,6,0,1,9.69095134735107,0,0,0,0,0,1,0,1,36,9.68994331359863,1,1
"441",185,87,28274.30078125,12,7,0,1,10.2497081756592,0,0,0,0,0,0,1,1,49,9.69095134735107,1,NA
"442",186,81,NA,12,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"443",186,82,NA,12,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,1,0
"444",186,83,NA,12,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,1,1
"445",186,84,10889.2099609375,12,0,0,1,9.29552745819092,0,0,0,1,0,0,0,1,0,NA,0,1
"446",186,85,11686.669921875,12,1,0,1,9.36620426177979,0,0,0,0,1,0,0,1,1,9.99521636962891,0,0
"447",186,86,10426.0302734375,12,2,0,1,9.25206089019775,0,0,0,0,0,1,0,1,4,9.36620426177979,1,1
"448",186,87,21921.359375,12,3,1,1,9.99521636962891,0,0,0,0,0,0,1,1,9,9.29552745819092,1,NA
"449",187,81,NA,10,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"450",187,82,NA,10,0,0,1,NA,0,1,0,0,0,0,0,0,0,9.25206089019775,1,0
"451",187,83,NA,10,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"452",187,84,NA,10,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"453",187,85,29376.419921875,10,0,0,1,10.2879476547241,0,0,0,0,1,0,0,1,0,NA,1,1
"454",187,86,45539.859375,10,1,0,1,10.7263431549072,0,0,0,0,0,1,0,1,1,10.2879476547241,0,0
"455",187,87,NA,10,2,0,1,NA,0,0,0,0,0,0,1,0,4,NA,0,NA
"456",189,81,NA,10,2,0,1,NA,1,0,0,0,0,0,0,0,4,NA,NA,0
"457",189,82,NA,10,2,0,1,NA,0,1,0,0,0,0,0,0,4,NA,0,0
"458",189,83,NA,10,2,0,1,NA,0,0,1,0,0,0,0,0,4,10.7263431549072,0,0
"459",189,84,NA,10,2,0,1,NA,0,0,0,1,0,0,0,0,4,NA,0,0
"460",189,85,NA,10,2,0,1,NA,0,0,0,0,1,0,0,0,4,NA,0,0
"461",189,86,NA,10,2,0,1,NA,0,0,0,0,0,1,0,0,4,NA,0,0
"462",189,87,NA,10,2,0,1,NA,0,0,0,0,0,0,1,0,4,NA,0,NA
"463",192,81,NA,10,1,0,1,NA,1,0,0,0,0,0,0,0,1,NA,NA,0
"464",192,82,NA,10,1,0,1,NA,0,1,0,0,0,0,0,0,1,NA,0,0
"465",192,83,NA,10,1,0,1,NA,0,0,1,0,0,0,0,0,1,NA,0,0
"466",192,84,NA,10,1,0,1,NA,0,0,0,1,0,0,0,0,1,NA,0,1
"467",192,85,NA,10,1,0,1,NA,0,0,0,0,1,0,0,0,1,NA,0,0
"468",192,86,15159.9599609375,10,1,0,1,9.62641334533691,0,0,0,0,0,1,0,1,1,NA,0,1
"469",192,87,16473.91015625,10,2,0,1,9.70953273773193,0,0,0,0,0,0,1,1,4,9.62641334533691,1,NA
"470",199,81,NA,10,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"471",199,82,NA,10,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,1,0
"472",199,83,NA,10,0,0,1,NA,0,0,1,0,0,0,0,0,0,9.70953273773193,0,1
"473",199,84,10986.9404296875,10,0,0,1,9.30446243286133,0,0,0,1,0,0,0,1,0,NA,0,1
"474",199,85,NA,10,1,0,1,NA,0,0,0,0,1,0,0,0,1,NA,0,0
"475",199,86,10106.6396484375,10,1,0,1,9.22094821929932,0,0,0,0,0,1,0,1,1,9.30446243286133,0,0
"476",199,87,NA,10,2,0,1,NA,0,0,0,0,0,0,1,0,4,NA,0,NA
"477",201,81,NA,9,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"478",201,82,NA,9,0,0,1,NA,0,1,0,0,0,0,0,0,0,9.22094821929932,0,0
"479",201,83,NA,9,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"480",201,84,NA,9,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"481",201,85,NA,9,0,0,1,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"482",201,86,NA,9,0,0,1,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"483",201,87,NA,9,0,0,1,NA,0,0,0,0,0,0,1,0,0,NA,1,NA
"484",202,81,NA,10,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,1
"485",202,82,7238.1201171875,10,0,0,1,8.88711643218994,0,1,0,0,0,0,0,1,0,9.38499164581299,0,1
"486",202,83,4801.5498046875,10,1,0,1,8.47669410705566,0,0,1,0,0,0,0,1,1,NA,0,1
"487",202,84,2263.01000976562,10,2,0,1,7.72445106506348,0,0,0,1,0,0,0,1,4,8.47669410705566,1,1
"488",202,85,3100.2900390625,10,3,0,1,8.03925132751465,0,0,0,0,1,0,0,1,9,7.72445106506348,1,0
"489",202,86,10096.5302734375,10,4,0,1,9.21994686126709,0,0,0,0,0,1,0,1,16,8.88711643218994,1,1
"490",202,87,11908.3095703125,10,5,0,1,9.38499164581299,0,0,0,0,0,0,1,1,25,8.03925132751465,1,NA
"491",205,81,NA,13,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,1
"492",205,82,NA,13,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"493",205,83,35646.37890625,13,0,0,1,10.4814023971558,0,0,1,0,0,0,0,1,0,9.77617263793945,0,0
"494",205,84,17609.119140625,13,1,1,1,9.77617263793945,0,0,0,1,0,0,0,1,1,NA,0,1
"495",205,85,NA,13,2,0,1,NA,0,0,0,0,1,0,0,0,4,NA,1,0
"496",205,86,NA,13,2,0,1,NA,0,0,0,0,0,1,0,0,4,NA,0,0
"497",205,87,NA,13,2,0,1,NA,0,0,0,0,0,0,1,0,4,NA,0,NA
"498",210,81,NA,10,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"499",210,82,NA,10,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,1,0
"500",210,83,NA,10,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"501",210,84,NA,10,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"502",210,85,NA,10,0,0,1,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"503",210,86,NA,10,0,0,1,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"504",210,87,NA,10,0,0,1,NA,0,0,0,0,0,0,1,0,0,NA,0,NA
"505",213,81,NA,11,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"506",213,82,NA,11,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,0,1
"507",213,83,NA,11,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"508",213,84,NA,11,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"509",213,85,8503.6103515625,11,0,0,1,9.04824638366699,0,0,0,0,1,0,0,1,0,NA,0,0
"510",213,86,5969.759765625,11,1,0,1,8.69446182250977,0,0,0,0,0,1,0,1,1,9.04824638366699,0,1
"511",213,87,4442.31982421875,11,2,0,1,8.39893245697021,0,0,0,0,0,0,1,1,4,8.69446182250977,1,NA
"512",216,81,NA,8,1,0,1,NA,1,0,0,0,0,0,0,0,1,NA,NA,0
"513",216,82,NA,8,1,0,1,NA,0,1,0,0,0,0,0,0,1,NA,0,0
"514",216,83,NA,8,1,0,1,NA,0,0,1,0,0,0,0,0,1,NA,0,0
"515",216,84,NA,8,1,0,1,NA,0,0,0,1,0,0,0,0,1,NA,1,0
"516",216,85,NA,8,1,0,1,NA,0,0,0,0,1,0,0,0,1,8.39893245697021,0,1
"517",216,86,5085.27978515625,8,1,0,1,8.53410530090332,0,0,0,0,0,1,0,1,1,NA,0,0
"518",216,87,NA,8,2,0,1,NA,0,0,0,0,0,0,1,0,4,NA,0,NA
"519",217,81,NA,10,0,0,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"520",217,82,NA,10,0,0,1,NA,0,1,0,0,0,0,0,0,0,NA,0,1
"521",217,83,NA,10,0,0,1,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"522",217,84,NA,10,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"523",217,85,NA,10,0,0,1,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"524",217,86,NA,10,0,0,1,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"525",217,87,NA,10,0,0,1,NA,0,0,0,0,0,0,1,0,0,NA,0,NA
"526",222,81,10088.900390625,9,0,0,1,9.2191915512085,1,0,0,0,0,0,0,1,0,NA,NA,1
"527",222,82,10446.8203125,9,1,0,1,9.25405311584473,0,1,0,0,0,0,0,1,1,9.28165721893311,1,1
"528",222,83,10739.2099609375,9,2,0,1,9.28165721893311,0,0,1,0,0,0,0,1,4,9.26024436950684,1,1
"529",222,84,10511.7001953125,9,3,0,1,9.26024436950684,0,0,0,1,0,0,0,1,9,9.49203681945801,1,1
"530",222,85,11666.9501953125,9,4,0,1,9.36451530456543,0,0,0,0,1,0,0,1,16,9.25405311584473,1,1
