"","term","sat","tothrs","cumgpa","major","season","frstsem","crsgpa","crspop","verbmath","trmgpa","hssize","race","hsrank","sport","id","spring","female","black","white","ctrmgpa","ctothrs","ccrsgpa","ccrspop","cseason","hsperc"
"554",8901,790,55,1.77999997138977,531,0,0,2.99110007286072,775.669982910156,0.926829993724823,1.86000001430511,125,2,34,"football",26671,1,0,1,0,0.259999990463257,13,0.290800094604492,-792.130065917969,-1,27.2000007629395
"555",8808,1020,0,0,531,0,1,2.34279990196228,1473.75,0.789470016956329,1.21000003814697,574,6,81,"golf",27328,0,0,0,1,NA,NA,NA,NA,NA,14.1114978790283
"556",8901,1020,12,1.25,531,1,0,2.75589990615845,1334.75,0.789470016956329,2.25,574,6,81,"golf",27328,1,0,0,1,1.03999996185303,12,0.413100004196167,-139,1,14.1114978790283
"557",8808,980,25,2.59999990463257,517,0,0,2.94050002098083,746,0.849059998989105,2.84999990463257,665,6,33,"tennis",27338,0,0,0,1,NA,NA,NA,NA,NA,4.96240615844727
"558",8901,980,38,2.6800000667572,517,1,0,2.66120004653931,670.599975585938,0.849059998989105,2.59999990463257,665,6,33,"tennis",27338,1,0,0,1,-0.25,13,-0.279299974441528,-75.4000244140625,1,4.96240615844727
"559",8808,1080,91,2.28999996185303,420,0,0,2.81159996986389,280,0.56521999835968,2.9300000667572,539,6,152,"golf",27561,0,0,0,1,NA,NA,NA,NA,NA,28.2003707885742
"560",8901,1080,110,2.36999988555908,420,1,0,3.13089990615845,114.169998168945,0.56521999835968,2.59999990463257,539,6,152,"golf",27561,1,0,0,1,-0.330000162124634,19,0.319299936294556,-165.830001831055,1,28.2003707885742
"561",8808,820,0,0,538,1,1,2.37459993362427,1395.80004882812,0.906979978084564,2.24000000953674,526,2,160,"track",27633,0,1,1,0,NA,NA,NA,NA,NA,30.4182510375977
"562",8901,820,15,2.13000011444092,538,1,0,2.77509999275208,1310.80004882812,0.906979978084564,2.40000009536743,526,2,160,"track",27633,1,1,1,0,0.160000085830688,15,0.400500059127808,-85,0,30.4182510375977
"563",8808,1140,91,3.3199999332428,425,0,0,2.70020008087158,108.5,0.753849983215332,3,160,6,6,"golf",28501,0,0,0,1,NA,NA,NA,NA,NA,3.75
"564",8901,1140,106,3.27999997138977,425,1,0,2.9546000957489,47.5999984741211,0.753849983215332,2.15000009536743,160,6,6,"golf",28501,1,0,0,1,-0.849999904632568,15,0.254400014877319,-60.9000015258789,1,3.75
"565",8808,960,0,0,517,0,1,2.67899990081787,1353.80004882812,1.13332998752594,3,201,6,19,"baseball",28938,0,0,0,1,NA,NA,NA,NA,NA,9.45273590087891
"566",8901,960,11,2.90000009536743,517,1,0,2.61069989204407,1424.40002441406,1.13332998752594,2.30999994277954,201,6,19,"baseball",28938,1,0,0,1,-0.690000057220459,11,-0.0683000087738037,70.5999755859375,1,9.45273590087891
"567",8808,700,1,4,538,1,0,2.7418999671936,776,0.666670024394989,2.16000008583069,201,6,103,"football",28956,0,0,0,1,NA,NA,NA,NA,NA,51.243782043457
"568",8901,700,18,2.38000011444092,538,0,0,2.57909989356995,1368,0.666670024394989,1.94000005722046,201,6,103,"football",28956,1,0,0,1,-0.220000028610229,17,-0.162800073623657,592,-1,51.243782043457
"569",8808,630,80,1.79999995231628,317,1,0,3.01220011711121,564.400024414062,1.03225994110107,1.71000003814697,163,2,89,"football",29151,0,0,1,0,NA,NA,NA,NA,NA,54.6012268066406
"570",8901,630,92,1.79999995231628,317,0,0,2.7765998840332,248.5,1.03225994110107,0,163,2,89,"football",29151,1,0,1,0,-1.71000003814697,12,-0.235600233078003,-315.900024414062,-1,54.6012268066406
"571",8808,640,33,1.75,960,1,0,2.91429996490479,977.400024414062,1.13332998752594,2.20000004768372,353,2,230,"football",29256,0,0,1,0,NA,NA,NA,NA,NA,65.1558074951172
"572",8901,640,48,1.88999998569489,960,0,0,2.95190000534058,597,1.13332998752594,2,353,2,230,"football",29256,1,0,1,0,-0.200000047683716,15,0.037600040435791,-380.400024414062,-1,65.1558074951172
"573",8808,1020,29,2.54999995231628,531,0,0,2.83699989318848,960.200012207031,0.821430027484894,2.30999994277954,345,6,46,"baseball",29394,0,0,0,1,NA,NA,NA,NA,NA,13.3333330154419
"574",8901,1020,42,2.47000002861023,531,1,0,2.73189997673035,1076.82995605469,0.821430027484894,1.75,345,6,46,"baseball",29394,1,0,0,1,-0.559999942779541,13,-0.10509991645813,116.629943847656,1,13.3333330154419
"575",8808,1030,62,2.4300000667572,820,1,0,2.93499994277954,359,0.872730016708374,3.23000001907349,176,6,27,"football",29591,0,0,0,1,NA,NA,NA,NA,NA,15.3409090042114
"576",8901,1030,75,2.5699999332428,820,0,0,3.03460001945496,251,0.872730016708374,3,176,6,27,"football",29591,1,0,0,1,-0.230000019073486,13,0.099600076675415,-108,-1,15.3409090042114
"577",8808,920,101,3.32999992370605,368,1,0,2.80839991569519,145.5,0.957449972629547,3.32999992370605,575,6,155,"track",29965,0,1,0,1,NA,NA,NA,NA,NA,26.956521987915
"578",8901,920,119,3.32999992370605,368,1,0,3.72930002212524,68,0.957449972629547,4,575,6,155,"track",29965,1,1,0,1,0.670000076293945,18,0.920900106430054,-77.5,0,26.956521987915
"579",8808,990,0,0,538,1,1,2.48959994316101,1576.67004394531,0.833329975605011,3,715,6,23,"bball",30016,0,1,0,1,NA,NA,NA,NA,NA,3.21678328514099
"580",8901,990,16,2.86999988555908,538,1,0,2.7063000202179,1173.5,0.833329975605011,3.63000011444092,715,6,23,"bball",30016,1,1,0,1,0.630000114440918,16,0.216700077056885,-403.170043945312,0,3.21678328514099
"581",8808,920,7,1.71000003814697,565,1,0,2.86190009117126,942.25,0.877550005912781,2.79999995231628,715,6,529,"track",30121,0,0,0,1,NA,NA,NA,NA,NA,73.9860153198242
"582",8901,920,17,2.34999990463257,565,1,0,2.66680002212524,900,0.877550005912781,0,715,6,529,"track",30121,1,0,0,1,-2.79999995231628,10,-0.195100069046021,-42.25,0,73.9860153198242
"583",8808,840,0,0,665,1,1,2.68759989738464,1031.19995117188,0.826089978218079,1.17999994754791,715,2,511,"wrestlin",30271,0,0,1,0,NA,NA,NA,NA,NA,71.4685287475586
"584",8901,840,11,1.17999994754791,665,0,0,2.61940002441406,999.5,0.826089978218079,1.23000001907349,715,2,511,"wrestlin",30271,1,0,1,0,0.0500000715255737,11,-0.0681998729705811,-31.699951171875,-1,71.4685287475586
"585",8808,990,0,0,531,1,1,2.53010010719299,1312.25,0.867919981479645,2.25,715,6,279,"wrestlin",30568,0,0,0,1,NA,NA,NA,NA,NA,39.0209808349609
"586",8901,990,10,2.09999990463257,531,0,0,2.56520009040833,1759.32995605469,0.867919981479645,2.32999992370605,715,6,279,"wrestlin",30568,1,0,0,1,0.0799999237060547,10,0.035099983215332,447.079956054688,-1,39.0209808349609
"587",8808,950,1,4,517,1,0,3.03949999809265,1268.67004394531,0.826919972896576,2,715,6,346,"football",30575,0,0,0,1,NA,NA,NA,NA,NA,48.3916091918945
"588",8901,950,17,2,517,0,0,2.51799988746643,1316.59997558594,0.826919972896576,1.60000002384186,715,6,346,"football",30575,1,0,0,1,-0.399999976158142,16,-0.521500110626221,47.929931640625,-1,48.3916091918945
"589",8808,1180,0,0,402,1,1,2.50410008430481,1482.25,0.815379977226257,1.5,771,6,481,"wrestlin",30629,0,0,0,1,NA,NA,NA,NA,NA,62.3865127563477
"590",8901,1180,14,1.5,402,0,0,2.66020011901855,1392.40002441406,0.815379977226257,2.79999995231628,771,6,481,"wrestlin",30629,1,0,0,1,1.29999995231628,14,0.156100034713745,-89.8499755859375,-1,62.3865127563477
"591",8808,1050,27,1.96000003814697,665,1,0,2.92589998245239,808.25,0.779659986495972,2.5,687,6,314,"wrestlin",30649,0,0,0,1,NA,NA,NA,NA,NA,45.7059669494629
"592",8901,1050,39,2.11999988555908,665,0,0,2.5048999786377,1425.25,0.779659986495972,2.25,687,6,314,"wrestlin",30649,1,0,0,1,-0.25,12,-0.421000003814697,617,-1,45.7059669494629
"593",8808,900,58,2.89000010490417,960,1,0,3.01160001754761,228,0.764710009098053,3.13000011444092,132,6,18,"track",30770,0,0,0,1,NA,NA,NA,NA,NA,13.6363639831543
"594",8901,900,74,2.94000005722046,960,1,0,3.0220000743866,42.2000007629395,0.764710009098053,3.20000004768372,132,6,18,"track",30770,1,0,0,1,0.0699999332427979,16,0.0104000568389893,-185.800003051758,0,13.6363639831543
"595",8808,490,112,2,319,1,0,2.79139995574951,626.599975585938,0.75,1.60000002384186,144,2,55,"bball",30901,0,1,1,0,NA,NA,NA,NA,NA,38.1944427490234
"596",8901,490,127,1.97000002861023,319,1,0,2.91319990158081,477,0.75,1.75,144,2,55,"bball",30901,1,1,1,0,0.149999976158142,15,0.121799945831299,-149.599975585938,0,38.1944427490234
"597",8808,670,40,2.17000007629395,675,1,0,2.81649994850159,1033.5,0.861109972000122,1.5,87,2,42,"football",31327,0,0,1,0,NA,NA,NA,NA,NA,48.2758636474609
"598",8901,670,52,2.00999999046326,675,0,0,3.15470004081726,631.599975585938,0.861109972000122,1.37999999523163,87,2,42,"football",31327,1,0,1,0,-0.120000004768372,12,0.338200092315674,-401.900024414062,-1,48.2758636474609
"599",8808,710,0,0,538,1,1,2.82100009918213,1159.85998535156,1.02857005596161,1.78999996185303,117,2,65,"track",32149,0,1,1,0,NA,NA,NA,NA,NA,55.5555572509766
"600",8901,710,17,1.75999999046326,538,1,0,2.71519994735718,1319.25,1.02857005596161,2,117,2,65,"track",32149,1,1,1,0,0.210000038146973,17,-0.105800151824951,159.390014648438,0,55.5555572509766
"601",8808,900,0,0,107,1,1,2.80870008468628,534,0.800000011920929,2.21000003814697,30,6,17,"football",32416,0,0,0,1,NA,NA,NA,NA,NA,56.6666679382324
"602",8901,900,14,2.21000003814697,107,0,0,2.52579998970032,1119,0.800000011920929,2.69000005722046,30,6,17,"football",32416,1,0,0,1,0.480000019073486,14,-0.282900094985962,585,-1,56.6666679382324
"603",8808,930,55,1.96000003814697,531,1,0,2.54480004310608,900.75,1.06666994094849,0.75,277,6,50,"wrestlin",32692,0,0,0,1,NA,NA,NA,NA,NA,18.0505409240723
"604",8901,930,67,1.74000000953674,531,0,0,2.68709993362427,388.670013427734,1.06666994094849,1.79999995231628,277,6,50,"wrestlin",32692,1,0,0,1,1.04999995231628,12,0.142299890518188,-512.079956054688,-1,18.0505409240723
"605",8808,860,39,2.20000004768372,517,1,0,2.4679000377655,820.5,0.622640013694763,2.46000003814697,259,6,70,"football",32698,0,0,0,1,NA,NA,NA,NA,NA,27.027027130127
"606",8901,860,52,2.25999999046326,517,0,0,2.52999997138977,1118.75,0.622640013694763,1.25,259,6,70,"football",32698,1,0,0,1,-1.21000003814697,13,0.0620999336242676,298.25,-1,27.027027130127
"607",8808,830,57,2.21000003814697,531,0,0,2.86330008506775,618.799987792969,0.693880021572113,2.28999996185303,297,6,84,"baseball",33463,0,0,0,1,NA,NA,NA,NA,NA,28.2828273773193
"608",8901,830,71,2.22000002861023,531,1,0,2.72690010070801,626,0.693880021572113,2.20000004768372,297,6,84,"baseball",33463,1,0,0,1,-0.0899999141693115,14,-0.136399984359741,7.20001220703125,1,28.2828273773193
"609",8808,1400,59,3.74000000953674,818,1,0,2.84220004081726,338.829986572266,0.944440007209778,4,252,6,1,"football",33568,0,0,0,1,NA,NA,NA,NA,NA,0.396825402975082
"610",8901,1400,75,3.79999995231628,818,0,0,3.10829997062683,200.669998168945,0.944440007209778,4,252,6,1,"football",33568,1,0,0,1,0,16,0.26609992980957,-138.15998840332,-1,0.396825402975082
"611",8808,570,52,2.00999999046326,531,1,0,2.94810009002686,788.799987792969,0.78125,2.61999988555908,209,2,82,"bball",33898,0,1,1,0,NA,NA,NA,NA,NA,39.2344512939453
"612",8901,570,65,2.13000011444092,531,1,0,2.58879995346069,686.5,0.78125,1.25,209,2,82,"bball",33898,1,1,1,0,-1.36999988555908,13,-0.359300136566162,-102.299987792969,0,39.2344512939453
"613",8808,1130,29,3.36999988555908,410,1,0,2.69440007209778,347.170013427734,0.793649971485138,3.28999996185303,313,6,10,"football",34445,0,0,0,1,NA,NA,NA,NA,NA,3.1948881149292
"614",8901,1130,46,3.33999991416931,410,0,0,2.80520009994507,601.429992675781,0.793649971485138,3.6800000667572,313,6,10,"football",34445,1,0,0,1,0.390000104904175,17,0.11080002784729,254.259979248047,-1,3.1948881149292
"615",8808,860,57,2.5699999332428,538,0,0,2.7039999961853,640.400024414062,0.791670024394989,3.20000004768372,66,6,21,"baseball",35169,0,0,0,1,NA,NA,NA,NA,NA,31.8181819915771
"616",8901,860,72,2.70000004768372,538,1,0,2.63779997825623,436.799987792969,0.791670024394989,2.59999990463257,66,6,21,"baseball",35169,1,0,0,1,-0.600000143051147,15,-0.0662000179290771,-203.600036621094,1,31.8181819915771
"617",8808,650,84,2.72000002861023,310,1,0,3.14059996604919,193.199996948242,0.756760001182556,3.20000004768372,234,2,35,"vball",35447,0,1,1,0,NA,NA,NA,NA,NA,14.9572649002075
"618",8901,650,99,2.78999996185303,310,0,0,3.39569997787476,168.5,0.756760001182556,3.75,234,2,35,"vball",35447,1,1,1,0,0.549999952316284,15,0.255100011825562,-24.6999969482422,-1,14.9572649002075
"619",8808,1070,69,2.36999988555908,520,1,0,2.71230006217957,428,0.844829976558685,3.5,127,6,25,"football",36837,0,0,0,1,NA,NA,NA,NA,NA,19.6850395202637
"620",8901,1070,87,2.59999990463257,520,0,0,2.8568000793457,273.829986572266,0.844829976558685,3.32999992370605,127,6,25,"football",36837,1,0,0,1,-0.170000076293945,18,0.144500017166138,-154.170013427734,-1,19.6850395202637
"621",8808,690,103,2.64000010490417,538,1,0,2.85890007019043,359.25,0.604650020599365,2,79,2,12,"football",36971,0,0,1,0,NA,NA,NA,NA,NA,15.1898736953735
"622",8901,690,115,2.5699999332428,538,0,0,2.91300010681152,514,0.604650020599365,2.67000007629395,79,2,12,"football",36971,1,0,1,0,0.670000076293945,12,0.0541000366210938,154.75,-1,15.1898736953735
"623",8808,1200,0,0,402,1,1,2.88879990577698,997.169982910156,0.621619999408722,3.38000011444092,415,6,14,"football",37502,0,0,0,1,NA,NA,NA,NA,NA,3.37349390983582
"624",8901,1200,16,3.36999988555908,402,0,0,2.56870007514954,962.669982910156,0.621619999408722,3.30999994277954,415,6,14,"football",37502,1,0,0,1,-0.070000171661377,16,-0.320099830627441,-34.5,-1,3.37349390983582
"625",8808,1180,27,3.58999991416931,415,0,0,2.36649990081787,716.200012207031,0.710139989852905,3.5,365,6,3,"tennis",37593,0,1,0,1,NA,NA,NA,NA,NA,0.821917831897736
"626",8901,1180,41,3.55999994277954,415,1,0,2.58229994773865,612.599975585938,0.710139989852905,2.5699999332428,365,6,3,"tennis",37593,1,1,0,1,-0.930000066757202,14,0.215800046920776,-103.600036621094,1,0.821917831897736
"627",8808,630,99,2.25,538,0,0,2.78679990768433,304.600006103516,0.800000011920929,2.40000009536743,246,6,160,"golf",38412,0,0,0,1,NA,NA,NA,NA,NA,65.0406494140625
"628",8901,630,114,2.26999998092651,538,1,0,2.85969996452332,246.800003051758,0.800000011920929,1.60000002384186,246,6,160,"golf",38412,1,0,0,1,-0.800000071525574,15,0.0729000568389893,-57.8000030517578,1,65.0406494140625
"629",8808,870,31,1.74000000953674,531,1,0,2.87639999389648,904.599975585938,0.740000009536743,2.61999988555908,254,2,73,"track",38440,0,0,1,0,NA,NA,NA,NA,NA,28.7401580810547
"630",8901,870,44,2,531,1,0,3.02600002288818,625.599975585938,0.740000009536743,2.5,254,2,73,"track",38440,1,0,1,0,-0.119999885559082,13,0.149600028991699,-279,0,28.7401580810547
"631",8808,940,49,2.29999995231628,960,0,0,2.82290005683899,537.25,0.649119973182678,2.25,256,6,58,"golf",39147,0,0,0,1,NA,NA,NA,NA,NA,22.65625
"632",8901,940,61,2.28999996185303,960,1,0,2.72709989547729,423.25,0.649119973182678,2.5,256,6,58,"golf",39147,1,0,0,1,0.25,12,-0.0958001613616943,-114,1,22.65625
"633",8808,610,71,2.25999999046326,317,1,0,2.92600011825562,310.75,0.90625,2.25,522,6,152,"football",39451,0,0,0,1,NA,NA,NA,NA,NA,29.1187744140625
"634",8901,610,83,2.25999999046326,317,0,0,2.72849988937378,376.75,0.90625,1.75,522,6,152,"football",39451,1,0,0,1,-0.5,12,-0.197500228881836,66,-1,29.1187744140625
"635",8808,1110,0,0,402,1,1,2.67580008506775,1527.67004394531,0.947369992733002,3.22000002861023,591,6,10,"track",39796,0,0,0,1,NA,NA,NA,NA,NA,1.6920473575592
"636",8901,1110,18,3.22000002861023,402,1,0,2.39599990844727,1140.19995117188,0.947369992733002,3,591,6,10,"track",39796,1,0,0,1,-0.220000028610229,18,-0.279800176620483,-387.470092773438,0,1.6920473575592
"637",8808,890,112,2.04999995231628,319,1,0,2.80940008163452,197,0.816330015659332,1.75,690,2,420,"football",40439,0,0,1,0,NA,NA,NA,NA,NA,60.8695640563965
"638",8901,890,127,2.01999998092651,319,0,0,3.3264000415802,625.799987792969,0.816330015659332,1.91999995708466,690,2,420,"football",40439,1,0,1,0,0.169999957084656,15,0.516999959945679,428.799987792969,-1,60.8695640563965
"639",8808,850,93,2.19000005722046,531,1,0,3.01029992103577,153.169998168945,0.888890027999878,1.71000003814697,572,6,86,"wrestlin",40756,0,0,0,1,NA,NA,NA,NA,NA,15.0349645614624
"640",8901,850,107,2.13000011444092,531,0,0,3.01769995689392,330.570007324219,0.888890027999878,2.25999999046326,572,6,86,"wrestlin",40756,1,0,0,1,0.549999952316284,14,0.0074000358581543,177.400009155273,-1,15.0349645614624
"641",8808,1150,41,3.14000010490417,216,1,0,2.87730002403259,417,0.742420017719269,3.20000004768372,673,6,106,"soccer",40833,0,0,0,1,NA,NA,NA,NA,NA,15.7503719329834
"642",8901,1150,56,3.16000008583069,216,0,0,2.82290005683899,252,0.742420017719269,3,673,6,106,"soccer",40833,1,0,0,1,-0.200000047683716,15,-0.0543999671936035,-165,-1,15.7503719329834
"643",8808,810,87,1.92999994754791,531,1,0,3.01719999313354,524.5,0.883719980716705,2.20000004768372,337,6,56,"football",41429,0,0,0,1,NA,NA,NA,NA,NA,16.6172103881836
"644",8901,810,97,1.95000004768372,531,0,0,2.9128999710083,417.290008544922,0.883719980716705,1.25,337,6,56,"football",41429,1,0,0,1,-0.950000047683716,10,-0.104300022125244,-107.209991455078,-1,16.6172103881836
"645",8808,720,1,4,319,1,0,2.73390007019043,695,0.894739985466003,1.32000005245209,584,2,268,"football",41585,0,0,1,0,NA,NA,NA,NA,NA,45.8904113769531
"646",8901,720,18,1.37999999523163,319,0,0,2.74839997291565,1348,0.894739985466003,1.30999994277954,584,2,268,"football",41585,1,0,1,0,-0.0100001096725464,17,0.0144999027252197,653,-1,45.8904113769531
"647",8808,1040,56,3.00999999046326,353,1,0,2.61820006370544,722.169982910156,0.704919993877411,2.32999992370605,172,6,5,"football",43168,0,0,0,1,NA,NA,NA,NA,NA,2.9069766998291
"648",8901,1040,74,2.84999990463257,353,0,0,3.00219988822937,190.669998168945,0.704919993877411,2.5,172,6,5,"football",43168,1,0,0,1,0.170000076293945,18,0.383999824523926,-531.5,-1,2.9069766998291
"649",8808,1100,0,0,335,1,1,2.89129996299744,926.799987792969,1,3.21000003814697,181,6,30,"football",43205,0,0,0,1,NA,NA,NA,NA,NA,16.5745849609375
"650",8901,1100,12,3.07999992370605,335,0,0,2.45530009269714,989.5,1,1.91999995708466,181,6,30,"football",43205,1,0,0,1,-1.29000008106232,12,-0.435999870300293,62.7000122070312,-1,16.5745849609375
"651",8808,1000,0,0,860,1,1,2.72480010986328,870,0.818180024623871,2.14000010490417,154,2,5,"track",43892,0,1,1,0,NA,NA,NA,NA,NA,3.24675321578979
"652",8901,1000,14,2.14000010490417,860,1,0,2.66420006752014,1303.5,0.818180024623871,1.86000001430511,154,2,5,"track",43892,1,1,1,0,-0.28000009059906,14,-0.0606000423431396,433.5,0,3.24675321578979
"653",8808,980,0,0,402,1,1,2.46050000190735,1390.59997558594,0.849059998989105,0.939999997615814,151,2,30,"track",44005,0,0,1,0,NA,NA,NA,NA,NA,19.8675498962402
"654",8901,980,17,0.939999997615814,402,1,0,2.68610000610352,967.200012207031,0.849059998989105,1.47000002861023,151,2,30,"track",44005,1,0,1,0,0.530000030994415,17,0.225600004196167,-423.399963378906,0,19.8675498962402
"655",8808,750,95,2.47000002861023,960,1,0,3.21970009803772,78,1.0270299911499,3.17000007629395,30,6,10,"bball",44165,0,1,0,1,NA,NA,NA,NA,NA,33.3333320617676
"656",8901,750,113,2.57999992370605,960,1,0,2.98779988288879,56.75,1.0270299911499,2.5,30,6,10,"bball",44165,1,1,0,1,-0.670000076293945,18,-0.231900215148926,-21.25,0,33.3333320617676
"657",8808,820,0,0,960,1,1,2.41849994659424,1208.40002441406,1,1.71000003814697,35,6,11,"football",44224,0,0,0,1,NA,NA,NA,NA,NA,31.4285717010498
"658",8901,820,15,1.52999997138977,960,0,0,2.64000010490417,800.799987792969,1,2.59999990463257,35,6,11,"football",44224,1,0,0,1,0.889999866485596,15,0.221500158309937,-407.600036621094,-1,31.4285717010498
"659",8808,900,75,1.92999994754791,532,1,0,2.8782000541687,335.140014648438,0.800000011920929,2.88000011444092,149,6,38,"track",44397,0,0,0,1,NA,NA,NA,NA,NA,25.5033550262451
"660",8901,900,92,2.09999990463257,532,1,0,2.83850002288818,619.5,0.800000011920929,2.13000011444092,149,6,38,"track",44397,1,0,0,1,-0.75,17,-0.0397000312805176,284.359985351562,0,25.5033550262451
"661",8808,1040,33,3.05999994277954,531,1,0,2.75830006599426,978.169982910156,0.733330011367798,3.05999994277954,94,6,6,"swim",44548,0,1,0,1,NA,NA,NA,NA,NA,6.38297891616821
"662",8901,1040,49,3.05999994277954,531,1,0,2.81270003318787,855,0.733330011367798,3.11999988555908,94,6,6,"swim",44548,1,1,0,1,0.059999942779541,16,0.0543999671936035,-123.169982910156,0,6.38297891616821
"663",8808,710,0,0,601,1,1,2.84380006790161,578.710021972656,0.868420004844666,1.75,258,2,129,"bball",44571,0,1,1,0,NA,NA,NA,NA,NA,50
"664",8901,710,15,1.86000001430511,601,1,0,3.09209990501404,979.710021972656,0.868420004844666,2.26999998092651,258,2,129,"bball",44571,1,1,1,0,0.519999980926514,15,0.248299837112427,401,0,50
"665",8808,1020,92,3.14000010490417,505,1,0,2.76620006561279,436.75,0.758620023727417,3.5,560,6,32,"swim",44657,0,1,0,1,NA,NA,NA,NA,NA,5.7142858505249
"666",8901,1020,104,3.1800000667572,505,1,0,2.6149001121521,67.3300018310547,0.758620023727417,3,560,6,32,"swim",44657,1,1,0,1,-0.5,12,-0.151299953460693,-369.419982910156,0,5.7142858505249
"667",8808,980,91,2.19000005722046,517,1,0,2.59150004386902,159.75,0.959999978542328,2.25,299,6,42,"soccer",44705,0,0,0,1,NA,NA,NA,NA,NA,14.0468225479126
"668",8901,980,103,2.20000004768372,517,0,0,2.90039992332458,532.169982910156,0.959999978542328,2.88000011444092,299,6,42,"soccer",44705,1,0,0,1,0.630000114440918,12,0.308899879455566,372.419982910156,-1,14.0468225479126
"669",8808,990,0,0,356,0,1,2.81069993972778,1061.5,0.980000019073486,3.65000009536743,425,6,30,"tennis",44718,0,1,0,1,NA,NA,NA,NA,NA,7.05882358551025
"670",8901,990,15,3.59999990463257,356,1,0,2.64409995079041,1161.5,0.980000019073486,2.58999991416931,425,6,30,"tennis",44718,1,1,0,1,-1.06000018119812,15,-0.166599988937378,100,1,7.05882358551025
"671",8808,950,68,2,445,1,0,2.9893000125885,548.799987792969,0.938780009746552,2.75,265,6,43,"football",44754,0,0,0,1,NA,NA,NA,NA,NA,16.2264156341553
"672",8901,950,83,2.13000011444092,445,0,0,2.75079989433289,200.669998168945,0.938780009746552,2.14000010490417,265,6,43,"football",44754,1,0,0,1,-0.609999895095825,15,-0.238500118255615,-348.130004882812,-1,16.2264156341553
"673",8808,960,95,3.00999999046326,531,1,0,3.00760006904602,335.670013427734,0.959179997444153,2.8199999332428,10,6,1,"swim",44917,0,1,0,1,NA,NA,NA,NA,NA,10
"674",8901,960,112,2.98000001907349,531,1,0,2.77279996871948,259.799987792969,0.959179997444153,3,10,6,1,"swim",44917,1,1,0,1,0.180000066757202,17,-0.234800100326538,-75.8700256347656,0,10
"675",8808,1100,33,2.39000010490417,640,1,0,2.59619998931885,508.200012207031,0.803279995918274,2.73000001907349,742,6,31,"swim",45133,0,0,0,1,NA,NA,NA,NA,NA,4.17789745330811
"676",8901,1100,48,2.5,640,1,0,2.63100004196167,719.669982910156,0.803279995918274,3,742,6,31,"swim",45133,1,0,0,1,0.269999980926514,15,0.0348000526428223,211.469970703125,0,4.17789745330811
"677",8808,910,0,0,402,1,1,2.30029988288879,1208.25,0.936169981956482,3.30999994277954,139,6,6,"soccer",45153,0,0,0,1,NA,NA,NA,NA,NA,4.31654691696167
"678",8901,910,16,3.30999994277954,640,0,0,2.58360004425049,1079.40002441406,0.936169981956482,3.38000011444092,139,6,6,"soccer",45153,1,0,0,1,0.070000171661377,16,0.283300161361694,-128.849975585938,-1,4.31654691696167
"679",8808,680,49,2.22000002861023,960,0,0,2.78480005264282,422.799987792969,1,2,658,6,246,"golf",45161,0,0,0,1,NA,NA,NA,NA,NA,37.3860168457031
"680",8901,680,64,2.17000007629395,960,1,0,2.78329992294312,192.5,1,2.25,658,6,246,"golf",45161,1,0,0,1,0.25,15,-0.00150012969970703,-230.299987792969,1,37.3860168457031
"681",8808,1130,0,0,601,1,1,2.42720007896423,714,0.948279976844788,1.5,87,6,61,"soccer",45166,0,0,0,1,NA,NA,NA,NA,NA,70.1149444580078
"682",8901,1130,12,1.5,601,0,0,2.49060010910034,614.599975585938,0.948279976844788,1.78999996185303,87,6,61,"soccer",45166,1,0,0,1,0.289999961853027,12,0.0634000301361084,-99.4000244140625,-1,70.1149444580078
"683",8808,1010,29,2,538,1,0,2.75720000267029,1151.19995117188,0.803569972515106,2.69000005722046,553,6,169,"track",45192,0,0,0,1,NA,NA,NA,NA,NA,30.5605792999268
"684",8901,1010,42,2.21000003814697,538,1,0,2.90190005302429,610.200012207031,0.803569972515106,2.5,553,6,169,"track",45192,1,0,0,1,-0.190000057220459,13,0.144700050354004,-540.999938964844,0,30.5605792999268
"685",8808,990,36,2.04999995231628,820,1,0,2.7820999622345,704,0.706900000572205,1.73000001907349,599,6,253,"swim",45210,0,0,0,1,NA,NA,NA,NA,NA,42.237060546875
"686",8901,990,47,1.97000002861023,820,1,0,2.46849989891052,988.669982910156,0.706900000572205,2,599,6,253,"swim",45210,1,0,0,1,0.269999980926514,11,-0.313600063323975,284.669982910156,0,42.237060546875
"687",8808,1080,0,0,520,1,1,2.34629988670349,1281.75,0.928569972515106,1.86000001430511,640,6,267,"soccer",45248,0,0,0,1,NA,NA,NA,NA,NA,41.71875
"688",8901,1080,14,1.85000002384186,520,0,0,2.52230000495911,1215.17004394531,0.928569972515106,1.80999994277954,640,6,267,"soccer",45248,1,0,0,1,-0.0500000715255737,14,0.176000118255615,-66.5799560546875,-1,41.71875
"689",8808,860,1,4,375,1,0,2.92540001869202,1233.2900390625,0.720000028610229,1.87999999523163,373,6,264,"football",45395,0,0,0,1,NA,NA,NA,NA,NA,70.7774810791016
"690",8901,860,16,2.11999988555908,375,0,0,2.51519989967346,1563.75,0.720000028610229,1.75,373,6,264,"football",45395,1,0,0,1,-0.129999995231628,15,-0.410200119018555,330.4599609375,-1,70.7774810791016
"691",8808,790,0,0,531,0,1,2.38579988479614,1509.19995117188,0.926829993724823,1.82000005245209,624,6,285,"baseball",45685,0,0,0,1,NA,NA,NA,NA,NA,45.6730766296387
