"","mnthborn","yearborn","age","electric","radio","tv","bicycle","educ","ceb","agefbrth","children","knowmeth","usemeth","monthfm","yearfm","agefm","idlnchld","heduc","agesq","urban","urb_educ","spirit","protest","catholic","frsthalf","educ0","evermarr","educ7"
"225",11,60,28,1,1,0,0,12,4,21,4,1,1,NA,NA,NA,4,NA,784,1,12,0,0,1,0,0,0,1
"226",1,59,29,1,1,0,0,0,3,18,3,1,0,NA,NA,NA,6,NA,841,1,0,0,1,0,1,1,0,0
"227",5,61,27,1,1,0,0,0,2,21,2,1,1,NA,NA,NA,4,NA,729,1,0,0,0,1,1,1,0,0
"228",6,62,26,1,1,0,0,10,3,19,3,1,1,4,79,16,4,10,676,1,10,0,0,1,1,0,1,1
"229",7,58,30,1,1,0,0,4,6,17,6,1,1,3,77,18,NA,10,900,1,4,0,0,1,0,0,1,0
"230",9,62,26,1,1,0,0,10,1,20,1,1,1,4,82,19,4,10,676,1,10,1,0,0,0,0,1,1
"231",7,55,33,1,1,1,0,9,3,21,2,1,1,11,75,20,6,2,1089,1,9,1,0,0,0,0,1,1
"232",11,55,33,1,1,0,0,10,3,23,3,1,1,NA,NA,NA,2,NA,1089,1,10,1,0,0,0,0,0,1
"233",4,72,16,1,1,0,0,9,0,NA,0,1,1,NA,NA,NA,2,NA,256,1,9,1,0,0,1,0,0,1
"234",11,70,18,1,1,0,0,7,0,NA,0,1,1,NA,NA,NA,4,NA,324,1,7,1,0,0,0,0,0,1
"235",4,49,39,1,1,1,0,10,1,30,1,1,0,4,75,26,4,10,1521,1,10,1,0,0,1,0,1,1
"236",6,71,17,1,1,1,0,7,1,16,1,1,0,NA,NA,NA,4,NA,289,1,7,1,0,0,1,0,0,1
"237",1,66,22,1,1,0,0,0,1,20,1,1,1,NA,NA,NA,5,NA,484,1,0,0,0,0,1,1,0,0
"238",4,66,22,1,1,0,0,7,0,NA,0,0,0,NA,NA,NA,5,NA,484,1,7,0,0,0,1,0,0,1
"239",12,52,35,1,1,0,0,9,4,21,3,1,1,6,75,22,4,7,1225,1,9,0,1,0,0,0,1,1
"240",7,69,19,1,1,0,0,4,1,16,1,1,1,NA,NA,NA,4,NA,361,1,4,1,0,0,0,0,0,0
"241",4,60,28,0,1,0,0,9,4,17,4,1,1,3,83,22,6,7,784,1,9,1,0,0,1,0,1,1
"242",4,66,22,0,1,0,0,8,2,17,2,1,1,4,83,17,6,10,484,1,8,0,0,1,1,0,1,1
"243",10,62,26,0,1,0,0,0,3,18,3,1,1,3,82,19,5,NA,676,1,0,1,0,0,0,1,1,0
"244",6,50,38,0,0,0,0,6,4,15,4,1,0,1,63,12,5,2,1444,1,6,1,0,0,1,0,1,0
"245",8,52,36,0,1,0,0,4,6,21,6,1,1,NA,NA,NA,3,NA,1296,1,4,0,1,0,0,0,0,0
"246",6,59,29,0,1,0,0,5,4,16,3,1,1,NA,NA,NA,6,NA,841,1,5,0,1,0,1,0,0,0
"247",11,60,28,1,1,0,0,10,1,22,1,1,1,NA,NA,NA,4,NA,784,1,10,0,0,1,0,0,0,1
"248",12,65,23,1,1,0,1,3,0,NA,0,1,0,NA,NA,NA,4,NA,529,1,3,1,0,0,0,0,0,0
"249",9,64,24,0,1,0,0,10,1,18,1,1,1,NA,NA,NA,4,NA,576,1,10,0,0,0,0,0,0,1
"250",2,70,18,0,1,0,0,0,0,NA,0,1,0,NA,NA,NA,2,NA,324,1,0,0,0,0,1,1,0,0
"251",4,66,22,0,1,0,0,10,1,21,1,1,1,NA,NA,NA,4,NA,484,1,10,0,0,0,1,0,0,1
"252",7,48,40,0,1,0,0,10,1,26,1,1,0,6,81,32,4,7,1600,1,10,0,0,1,0,0,1,1
"253",10,72,16,0,1,1,1,9,0,NA,0,1,0,NA,NA,NA,5,NA,256,1,9,0,0,0,0,0,0,1
"254",3,58,30,0,1,0,1,10,2,25,1,1,1,1,83,24,4,7,900,1,10,0,0,1,1,0,1,1
"255",10,63,25,0,1,0,0,10,1,19,1,1,0,6,85,21,5,0,625,1,10,0,0,0,0,0,1,1
"256",3,41,47,0,1,0,0,0,1,21,1,1,0,7,60,19,8,4,2209,1,0,1,0,0,1,1,1,0
"257",10,50,38,1,1,1,0,12,2,22,2,1,1,1,72,21,2,12,1444,1,12,0,0,1,0,0,1,1
"258",9,44,44,0,1,1,0,5,3,15,3,1,1,NA,NA,NA,3,NA,1936,1,5,0,0,1,0,0,0,0
"259",5,47,41,0,1,0,1,7,4,27,4,1,1,11,85,38,6,6,1681,1,7,1,0,0,1,0,1,1
"260",3,62,26,0,1,0,0,10,0,NA,0,1,1,NA,NA,NA,4,NA,676,1,10,0,1,0,1,0,0,1
"261",9,67,21,0,1,0,0,5,0,NA,0,1,0,NA,NA,NA,2,NA,441,1,5,0,0,0,0,0,0,0
"262",6,62,26,0,0,0,0,5,3,20,2,1,1,NA,NA,NA,5,NA,676,1,5,0,0,0,1,0,0,0
"263",11,64,24,0,0,0,0,6,3,17,3,1,1,3,82,17,4,8,576,1,6,0,0,0,0,0,1,0
"264",10,54,34,0,1,0,0,0,4,20,4,1,1,NA,NA,NA,6,NA,1156,1,0,0,0,1,0,1,0,0
"265",12,53,34,0,1,0,0,7,5,15,5,1,0,NA,NA,NA,10,NA,1156,1,7,1,0,0,0,0,0,1
"266",2,47,41,0,1,0,1,7,5,18,5,1,1,1,64,16,6,1,1681,1,7,0,0,1,1,0,1,1
"267",3,70,18,0,1,0,1,10,1,17,1,1,0,NA,NA,NA,5,NA,324,1,10,0,0,1,1,0,0,1
"268",5,69,19,0,1,0,1,7,0,NA,0,1,1,NA,NA,NA,4,NA,361,1,7,0,0,1,1,0,0,1
"269",11,40,48,0,1,0,1,4,5,18,5,1,0,10,60,19,5,0,2304,1,4,0,1,0,0,0,1,0
"270",10,64,24,0,1,0,1,10,1,22,1,1,1,NA,NA,NA,3,NA,576,1,10,0,1,0,0,0,0,1
"271",8,55,33,0,0,0,0,6,3,17,3,1,1,6,83,27,4,0,1089,1,6,0,1,0,0,0,1,0
"272",7,69,19,0,0,0,0,7,0,NA,0,1,0,NA,NA,NA,7,NA,361,1,7,0,1,0,0,0,0,1
"273",11,72,16,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,2,NA,256,1,7,0,1,0,0,0,0,1
"274",11,53,35,0,1,0,0,6,3,23,3,1,0,NA,NA,NA,3,NA,1225,1,6,1,0,0,0,0,0,0
"275",8,64,24,0,1,0,1,8,1,21,1,1,1,NA,NA,NA,4,NA,576,1,8,0,0,1,0,0,0,1
"276",11,68,20,0,1,0,1,10,0,NA,0,1,0,NA,NA,NA,4,NA,400,1,10,0,0,0,0,0,0,1
"277",9,66,22,0,1,0,1,7,0,NA,0,1,0,NA,NA,NA,2,NA,484,1,7,1,0,0,0,0,0,1
"278",9,63,25,0,1,0,0,7,2,16,2,1,1,NA,NA,NA,4,NA,625,1,7,0,1,0,0,0,0,1
"279",1,65,23,0,1,0,0,7,1,15,1,1,0,NA,NA,NA,3,NA,529,1,7,1,0,0,1,0,0,1
"280",6,63,25,0,1,0,1,7,2,17,2,1,1,7,80,17,6,7,625,1,7,1,0,0,1,0,1,1
"281",8,63,25,0,1,0,0,10,2,16,2,1,1,NA,NA,NA,4,NA,625,1,10,0,0,0,0,0,0,1
"282",3,64,24,0,1,0,0,10,1,18,1,1,1,NA,NA,NA,4,NA,576,1,10,1,0,0,1,0,0,1
"283",9,67,21,0,1,0,0,10,0,NA,0,1,0,NA,NA,NA,6,NA,441,1,10,0,0,0,0,0,0,1
"284",2,64,24,0,1,0,0,9,1,19,1,1,1,NA,NA,NA,4,NA,576,1,9,0,0,1,1,0,0,1
"285",12,60,27,0,1,0,0,7,1,20,1,1,1,NA,NA,NA,2,NA,729,1,7,1,0,0,0,0,0,1
"286",2,56,32,0,1,0,0,7,5,18,5,1,0,11,80,24,5,10,1024,1,7,0,0,1,1,0,1,1
"287",9,42,46,0,1,0,1,2,6,18,5,1,1,NA,NA,NA,2,NA,2116,1,2,1,0,0,0,0,0,0
"288",10,63,25,0,1,0,1,7,1,18,1,1,1,NA,NA,NA,3,NA,625,1,7,1,0,0,0,0,0,1
"289",5,69,19,0,1,0,1,7,1,17,1,1,1,NA,NA,NA,2,NA,361,1,7,1,0,0,1,0,0,1
"290",6,72,16,0,1,0,1,7,0,NA,0,1,0,NA,NA,NA,3,NA,256,1,7,1,0,0,1,0,0,1
"291",6,72,16,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,0,NA,256,1,7,1,0,0,1,0,0,1
"292",10,61,27,0,1,0,0,6,3,20,2,1,1,3,78,16,4,10,729,1,6,1,0,0,0,0,1,0
"293",1,55,33,0,1,0,0,0,4,18,4,1,1,NA,NA,NA,4,NA,1089,1,0,1,0,0,1,1,0,0
"294",7,59,29,0,0,0,0,0,4,18,4,1,1,NA,NA,NA,3,NA,841,1,0,1,0,0,0,1,0,0
"295",11,64,24,0,1,0,0,9,2,20,2,1,0,NA,NA,NA,4,NA,576,1,9,1,0,0,0,0,0,1
"296",1,56,32,0,1,0,0,10,3,21,3,1,1,12,77,21,4,7,1024,1,10,0,1,0,1,0,1,1
"297",9,55,33,0,1,0,0,15,2,21,2,1,1,12,86,31,4,16,1089,1,15,0,1,0,0,0,1,1
"298",9,66,22,0,1,0,0,7,0,NA,0,1,1,NA,NA,NA,5,NA,484,1,7,0,0,0,0,0,0,1
"299",7,71,17,0,1,0,0,7,0,NA,0,1,1,NA,NA,NA,2,NA,289,1,7,0,1,0,0,0,0,1
"300",9,64,24,0,1,1,0,14,1,23,1,1,1,1,88,23,3,14,576,1,14,1,0,0,0,0,1,1
"301",3,66,22,0,1,1,0,0,1,19,1,1,0,NA,NA,NA,4,NA,484,1,0,1,0,0,1,1,0,0
"302",1,65,23,0,1,1,1,10,1,20,1,1,1,5,87,22,6,12,529,1,10,0,1,0,1,0,1,1
"303",5,68,20,0,1,0,0,12,0,NA,0,1,0,NA,NA,NA,2,NA,400,1,12,0,0,1,1,0,0,1
"304",2,54,34,0,1,1,1,12,3,22,3,1,1,8,74,20,4,14,1156,1,12,0,1,0,1,0,1,1
"305",12,72,15,0,1,1,1,9,0,NA,0,1,0,NA,NA,NA,2,NA,225,1,9,1,0,0,0,0,0,1
"306",6,49,39,0,1,0,1,0,2,25,2,1,0,NA,NA,NA,4,NA,1521,1,0,1,0,0,1,1,0,0
"307",9,52,36,0,1,0,0,10,4,15,3,1,1,1,88,35,4,10,1296,1,10,0,1,0,0,0,1,1
"308",6,64,24,0,1,0,0,7,1,18,1,1,1,5,86,21,2,NA,576,1,7,1,0,0,1,0,1,1
"309",7,48,40,1,1,1,1,16,3,25,3,1,1,12,73,25,3,16,1600,1,16,0,0,1,0,0,1,1
"310",4,57,31,1,1,1,1,7,0,NA,0,1,1,NA,NA,NA,4,NA,961,1,7,0,1,0,1,0,0,1
"311",11,66,22,1,1,0,0,8,1,17,1,1,1,NA,NA,NA,4,NA,484,1,8,0,1,0,0,0,0,1
"312",6,60,28,1,0,1,0,15,1,24,1,1,NA,12,81,21,2,15,784,1,15,0,0,0,1,0,1,1
"313",8,70,18,0,0,0,0,9,0,NA,0,1,0,NA,NA,NA,4,NA,324,1,9,1,0,0,0,0,0,1
"314",9,67,21,0,0,0,0,10,1,19,1,1,1,NA,NA,NA,4,NA,441,1,10,0,0,1,0,0,0,1
"315",9,60,28,1,1,1,0,12,2,23,2,1,1,1,80,19,4,14,784,1,12,0,0,1,0,0,1,1
"316",6,66,22,1,1,1,0,7,1,17,1,1,1,NA,NA,NA,6,NA,484,1,7,0,1,0,1,0,0,1
"317",9,56,32,1,1,1,0,7,4,17,4,1,1,2,80,23,4,14,1024,1,7,1,0,0,0,0,1,1
"318",6,66,22,0,0,0,0,7,0,NA,0,1,0,6,83,17,20,5,484,1,7,0,0,0,1,0,1,1
"319",9,67,21,0,0,0,0,7,2,17,2,1,1,NA,NA,NA,2,NA,441,1,7,0,0,0,0,0,0,1
"320",6,69,19,0,1,0,1,8,1,19,1,1,1,NA,NA,NA,4,NA,361,1,8,0,0,0,1,0,0,1
"321",7,70,18,0,1,0,1,6,1,16,1,1,0,NA,NA,NA,6,NA,324,1,6,0,1,0,0,0,0,0
"322",5,64,24,0,0,0,0,0,0,NA,0,1,0,1,86,21,10,0,576,1,0,0,0,0,1,1,1,0
"323",6,61,27,0,1,0,1,4,5,17,5,1,1,10,86,25,4,7,729,1,4,1,0,0,1,0,1,0
"324",6,70,18,1,1,1,0,7,0,NA,0,1,0,NA,NA,NA,3,NA,324,1,7,0,1,0,1,0,0,1
"325",8,68,20,1,1,1,0,7,1,18,1,1,1,2,83,14,6,7,400,1,7,0,0,0,0,0,1,1
"326",6,55,33,1,1,1,1,10,4,21,4,1,1,7,77,22,5,17,1089,1,10,0,1,0,1,0,1,1
"327",10,58,30,1,1,1,0,17,2,17,2,1,1,3,87,28,4,16,900,1,17,0,1,0,0,0,1,1
"328",12,58,30,1,1,1,1,8,2,17,2,1,1,1,78,19,6,15,900,1,8,1,0,0,0,0,1,1
"329",8,65,23,0,1,0,0,7,1,19,1,1,1,NA,NA,NA,4,NA,529,1,7,0,0,1,0,0,0,1
"330",2,51,37,1,1,1,1,12,4,24,4,1,1,11,76,25,4,12,1369,1,12,0,1,0,1,0,1,1
"331",5,68,20,1,1,1,1,7,0,NA,0,1,1,NA,NA,NA,4,NA,400,1,7,0,1,0,1,0,0,1
"332",9,59,29,1,1,1,0,14,3,17,3,1,1,7,75,15,4,16,841,1,14,0,1,0,0,0,1,1
"333",12,63,25,1,0,0,0,7,1,16,1,1,1,NA,NA,NA,5,NA,625,1,7,0,0,0,0,0,0,1
"334",11,57,31,1,1,1,0,19,1,26,1,1,1,12,82,25,1,19,961,1,19,0,0,0,0,0,1,1
"335",1,56,32,1,0,1,0,15,2,28,2,1,1,7,81,25,3,19,1024,1,15,0,0,0,1,0,1,1
"336",11,63,25,0,0,0,0,7,1,23,1,1,1,NA,NA,NA,4,NA,625,1,7,0,0,0,0,0,0,1
"337",5,56,32,1,1,1,1,16,2,27,2,1,1,8,81,25,2,16,1024,1,16,0,0,0,1,0,1,1
"338",5,70,18,0,1,0,0,6,0,NA,0,1,1,NA,NA,NA,4,NA,324,1,6,0,0,0,1,0,0,0
"339",5,61,27,0,1,0,0,10,0,NA,0,1,1,4,84,22,3,12,729,1,10,0,1,0,1,0,1,1
"340",6,63,25,0,0,0,0,0,1,16,0,1,0,4,82,18,5,0,625,1,0,0,0,0,1,1,1,0
"341",8,68,20,0,0,0,0,10,1,20,1,1,1,NA,NA,NA,1,NA,400,1,10,0,0,0,0,0,0,1
"342",6,68,20,0,1,0,0,7,2,17,2,1,1,2,88,19,4,6,400,1,7,0,0,0,1,0,1,1
"343",9,53,35,0,1,0,0,0,3,18,3,1,1,NA,NA,NA,4,NA,1225,1,0,1,0,0,0,1,0,0
"344",6,65,23,0,1,0,0,7,1,17,1,1,1,1,84,18,3,NA,529,1,7,1,0,0,1,0,1,1
"345",7,64,24,0,1,0,0,12,0,NA,0,1,1,NA,NA,NA,3,NA,576,1,12,0,1,0,0,0,0,1
"346",5,67,21,0,1,0,0,10,0,NA,0,1,0,NA,NA,NA,6,NA,441,1,10,0,1,0,1,0,0,1
"347",8,56,32,0,0,1,0,7,5,16,4,1,1,1,81,24,2,10,1024,1,7,0,1,0,0,0,1,1
"348",8,59,29,0,1,0,0,0,0,NA,0,1,0,NA,NA,NA,6,NA,841,1,0,0,0,0,0,1,0,0
"349",10,59,29,0,1,0,0,7,1,19,1,1,1,NA,NA,NA,6,NA,841,1,7,0,0,0,0,0,0,1
"350",5,65,23,0,0,0,0,10,0,NA,0,1,1,5,86,21,4,NA,529,1,10,0,0,0,1,0,1,1
"351",11,61,27,0,1,0,1,5,2,20,2,1,1,9,86,24,6,7,729,1,5,1,0,0,0,0,1,0
"352",6,56,32,0,0,0,0,7,3,19,3,1,0,NA,NA,NA,4,NA,1024,1,7,0,0,0,1,0,0,1
"353",4,54,34,0,1,0,0,10,2,22,2,1,1,6,79,25,4,7,1156,1,10,0,1,0,1,0,1,1
"354",2,70,18,0,1,0,0,7,0,NA,0,1,1,NA,NA,NA,4,NA,324,1,7,0,1,0,1,0,0,1
"355",4,58,30,0,1,0,0,5,5,17,5,1,1,7,79,21,6,12,900,1,5,0,1,0,1,0,1,0
"356",12,68,20,0,1,1,0,10,0,NA,0,1,1,NA,NA,NA,5,NA,400,1,10,0,1,0,0,0,0,1
"357",7,69,19,0,1,1,0,7,1,16,1,1,1,NA,NA,NA,4,NA,361,1,7,0,1,0,0,0,0,1
"358",9,71,17,0,1,0,1,7,0,NA,0,1,1,NA,NA,NA,5,NA,289,1,7,0,0,0,0,0,0,1
"359",11,71,17,0,1,0,0,8,1,15,1,1,1,NA,NA,NA,4,NA,289,1,8,0,1,0,0,0,0,1
"360",4,51,37,0,0,0,0,7,2,19,2,1,1,NA,NA,NA,4,NA,1369,1,7,1,0,0,1,0,0,1
"361",11,67,21,0,1,0,0,7,0,NA,0,1,1,NA,NA,NA,4,NA,441,1,7,0,1,0,0,0,0,1
"362",4,68,20,0,1,0,0,7,2,14,2,1,1,NA,NA,NA,8,NA,400,1,7,1,0,0,1,0,0,1
"363",10,53,35,0,1,0,0,9,2,19,2,1,1,4,80,26,4,7,1225,1,9,1,0,0,0,0,1,1
"364",10,72,16,0,1,0,0,9,0,NA,0,1,1,NA,NA,NA,2,NA,256,1,9,0,0,0,0,0,0,1
"365",8,58,30,0,1,1,0,10,2,17,2,1,1,5,84,25,4,12,900,1,10,0,0,0,0,0,1,1
"366",3,68,20,0,1,0,0,7,0,NA,0,1,1,NA,NA,NA,4,NA,400,1,7,0,1,0,1,0,0,1
"367",12,64,24,0,1,0,0,12,0,NA,0,1,1,NA,NA,NA,4,NA,576,1,12,1,0,0,0,0,0,1
"368",11,67,21,0,1,0,1,14,1,20,1,1,1,NA,NA,NA,3,NA,441,1,14,0,0,0,0,0,0,1
"369",11,66,22,0,1,0,0,7,0,NA,0,1,1,NA,NA,NA,2,NA,484,1,7,1,0,0,0,0,0,1
"370",1,62,26,0,0,0,0,5,4,19,4,1,1,10,84,22,4,NA,676,1,5,0,0,1,1,0,1,0
"371",4,65,23,0,0,0,0,7,1,21,1,1,1,NA,NA,NA,6,NA,529,1,7,0,0,0,1,0,0,1
"372",5,47,41,0,1,0,0,2,5,26,5,1,1,2,71,23,5,7,1681,1,2,0,0,0,1,0,1,0
"373",6,57,31,0,0,0,0,7,3,18,3,1,1,NA,NA,NA,3,NA,961,1,7,0,1,0,1,0,0,1
"374",10,56,32,0,0,0,0,7,3,21,2,1,0,NA,NA,NA,4,NA,1024,1,7,1,0,0,0,0,0,1
"375",4,66,22,0,0,0,0,9,3,17,3,1,1,3,88,21,4,9,484,1,9,0,1,0,1,0,1,1
"376",7,57,31,0,0,0,0,2,6,18,6,1,1,9,75,18,10,7,961,1,2,1,0,0,0,0,1,0
"377",10,64,24,0,0,0,0,7,2,19,2,1,1,5,80,15,4,0,576,1,7,0,1,0,0,0,1,1
"378",12,53,34,0,1,0,0,5,6,18,5,1,1,10,76,22,9,5,1156,1,5,1,0,0,0,0,1,0
"379",4,64,24,0,1,0,0,9,1,20,1,1,0,1,85,20,4,0,576,1,9,0,0,1,1,0,1,1
"380",12,60,27,0,1,0,0,4,2,16,2,1,1,NA,NA,NA,4,NA,729,1,4,0,0,1,0,0,0,0
"381",8,66,22,0,1,0,0,7,1,18,1,1,1,NA,NA,NA,4,NA,484,1,7,0,0,0,0,0,0,1
"382",5,68,20,0,1,0,0,7,1,18,1,1,1,NA,NA,NA,4,NA,400,1,7,0,0,0,1,0,0,1
"383",2,61,27,0,1,0,0,10,1,27,1,1,1,9,82,21,4,7,729,1,10,1,0,0,1,0,1,1
"384",1,46,42,0,1,0,0,2,1,19,1,1,0,1,66,20,4,8,1764,1,2,0,0,0,1,0,1,0
"385",2,53,35,0,1,0,1,0,5,19,4,1,0,NA,NA,NA,5,NA,1225,1,0,0,1,0,1,1,0,0
"386",2,57,31,0,1,0,0,12,3,20,3,1,1,2,74,17,4,10,961,1,12,1,0,0,1,0,1,1
"387",10,71,17,0,1,0,0,9,0,NA,0,1,1,NA,NA,NA,1,NA,289,1,9,0,0,0,0,0,0,1
"388",6,67,21,0,1,0,0,0,1,15,1,1,1,5,81,13,4,12,441,1,0,1,0,0,1,1,1,0
"389",12,56,31,0,1,1,0,10,2,18,1,1,1,8,83,26,5,6,961,1,10,1,0,0,0,0,1,1
"390",4,64,24,0,1,1,0,7,0,NA,0,1,0,NA,NA,NA,4,NA,576,1,7,0,0,0,1,0,0,1
"391",9,62,26,0,1,0,1,7,3,17,3,1,1,NA,NA,NA,4,NA,676,1,7,0,0,0,0,0,0,1
"392",5,64,24,0,1,0,1,7,2,21,2,1,1,NA,NA,NA,4,NA,576,1,7,1,0,0,1,0,0,1
"393",11,58,30,0,0,0,0,0,1,23,0,1,0,4,87,28,6,0,900,1,0,0,0,0,0,1,1,0
"394",7,54,34,1,1,1,0,7,4,21,3,1,1,5,75,20,4,1,1156,1,7,1,0,0,0,0,1,1
"395",1,63,25,0,1,0,0,7,4,16,4,1,1,1,82,19,4,6,625,1,7,1,0,0,1,0,1,1
"396",1,59,29,0,1,0,0,7,3,18,2,1,1,6,85,26,4,6,841,1,7,0,0,1,1,0,1,1
"397",12,54,33,0,1,0,1,9,2,24,2,1,1,1,81,26,2,7,1089,1,9,0,1,0,0,0,1,1
"398",12,46,41,0,0,0,0,4,6,18,6,1,1,9,68,21,4,9,1681,1,4,0,0,0,0,0,1,0
"399",7,67,21,0,0,0,0,7,1,19,1,1,0,NA,NA,NA,2,NA,441,1,7,0,1,0,0,0,0,1
"400",2,65,23,0,0,0,0,7,1,16,1,1,0,7,87,22,4,7,529,1,7,0,0,0,1,0,1,1
"401",12,62,25,0,1,0,0,5,2,17,2,1,1,7,83,20,4,9,625,1,5,0,0,0,0,0,1,0
"402",11,57,30,0,1,0,0,0,5,18,4,1,1,10,85,27,4,8,900,1,0,1,0,0,0,1,1,0
"403",8,59,29,0,1,0,0,8,1,21,1,1,1,12,80,21,4,17,841,1,8,0,0,1,0,0,1,1
"404",12,67,20,1,0,1,0,6,1,20,1,1,0,NA,NA,NA,4,NA,400,1,6,0,1,0,0,0,0,0
"405",11,52,35,0,1,0,1,0,6,20,6,1,0,8,87,34,6,6,1225,1,0,0,0,0,0,1,1,0
"406",6,62,26,0,1,0,1,8,3,16,3,1,1,9,86,24,4,7,676,1,8,1,0,0,1,0,1,1
"407",6,59,29,0,1,0,0,10,5,20,5,1,1,NA,NA,NA,6,NA,841,1,10,1,0,0,1,0,0,1
"408",3,62,26,0,0,0,0,7,2,18,2,1,1,2,88,25,6,10,676,1,7,1,0,0,1,0,1,1
"409",7,62,26,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,3,NA,676,1,7,1,0,0,0,0,0,1
"410",6,58,30,0,0,0,0,9,3,20,3,1,1,NA,NA,NA,4,NA,900,1,9,0,0,1,1,0,0,1
"411",1,51,37,0,1,0,0,7,5,19,5,1,1,NA,NA,NA,5,NA,1369,1,7,0,0,1,1,0,0,1
"412",2,58,30,0,0,0,1,8,5,12,5,1,0,7,80,22,6,12,900,1,8,0,0,1,1,0,1,1
"413",5,69,19,0,0,0,0,10,0,NA,0,1,1,NA,NA,NA,2,NA,361,1,10,0,0,1,1,0,0,1
"414",7,48,40,0,1,0,0,7,6,20,6,0,0,7,69,21,5,2,1600,1,7,0,1,0,0,0,1,1
"415",2,71,17,0,1,0,0,10,0,NA,0,1,0,NA,NA,NA,4,NA,289,1,10,0,1,0,1,0,0,1
"416",1,69,19,0,1,0,0,10,0,NA,0,1,0,NA,NA,NA,4,NA,361,1,10,0,0,0,1,0,0,1
"417",7,48,40,0,1,0,0,7,1,21,1,1,1,7,70,22,4,7,1600,1,7,1,0,0,0,0,1,1
"418",9,63,25,0,1,0,0,7,1,16,1,1,1,NA,NA,NA,4,NA,625,1,7,1,0,0,0,0,0,1
"419",10,46,42,1,1,1,0,5,6,19,6,1,1,7,65,18,4,12,1764,1,5,0,1,0,0,0,1,0
"420",11,63,24,0,1,0,0,10,2,18,2,1,1,NA,NA,NA,4,NA,576,1,10,0,0,1,0,0,0,1
"421",11,69,18,0,1,0,0,6,0,NA,0,1,1,NA,NA,NA,3,NA,324,1,6,0,0,0,0,0,0,0
"422",2,72,16,0,1,0,0,9,0,NA,0,1,1,NA,NA,NA,2,NA,256,1,9,0,0,0,1,0,0,1
"423",3,62,26,0,0,0,0,8,3,19,3,1,1,8,82,20,4,10,676,1,8,1,0,0,1,0,1,1
"424",9,57,31,0,1,0,0,10,0,NA,0,0,0,NA,NA,NA,7,NA,961,1,10,1,0,0,0,0,0,1
"425",9,64,24,0,1,0,1,7,1,17,1,1,1,NA,NA,NA,3,NA,576,1,7,1,0,0,0,0,0,1
"426",9,72,16,0,1,0,0,8,0,NA,0,1,0,NA,NA,NA,2,NA,256,1,8,0,0,1,0,0,0,1
"427",7,62,26,0,1,0,0,7,1,17,1,1,0,NA,NA,NA,4,NA,676,1,7,0,0,0,0,0,0,1
"428",9,55,33,0,1,0,0,6,4,14,4,1,0,1,85,29,7,7,1089,1,6,1,0,0,0,0,1,0
"429",11,56,32,0,1,0,0,6,5,18,3,1,0,9,74,17,6,7,1024,1,6,1,0,0,0,0,1,0
"430",11,70,18,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,4,NA,324,1,7,1,0,0,0,0,0,1
"431",9,70,18,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,4,NA,324,1,7,1,0,0,0,0,0,1
"432",7,49,39,0,1,0,0,3,2,15,2,1,0,7,73,24,4,9,1521,1,3,1,0,0,0,0,1,0
"433",3,68,20,0,1,0,0,5,1,19,1,1,1,NA,NA,NA,3,NA,400,1,5,1,0,0,1,0,0,0
"434",7,60,28,0,1,0,0,5,2,19,2,1,1,7,81,21,6,10,784,1,5,1,0,0,0,0,1,0
"435",2,56,32,0,0,0,0,0,3,18,3,1,0,7,80,24,4,5,1024,1,0,0,0,0,1,1,1,0
"436",2,54,34,0,0,0,0,0,7,19,5,1,1,9,72,18,6,2,1156,1,0,1,0,0,1,1,1,0
"437",6,59,29,0,0,0,0,7,4,18,4,1,1,1,86,26,6,7,841,1,7,0,0,0,1,0,1,1
"438",8,71,17,0,0,0,0,7,0,NA,0,1,0,NA,NA,NA,2,NA,289,1,7,1,0,0,0,0,0,1
"439",3,73,15,0,0,0,0,7,0,NA,0,1,0,NA,NA,NA,5,NA,225,1,7,1,0,0,1,0,0,1
"440",7,58,30,0,1,0,0,4,3,17,3,1,1,9,75,17,4,0,900,1,4,0,0,1,0,0,1,0
"441",6,65,23,0,1,0,0,3,1,18,1,1,0,NA,NA,NA,2,NA,529,1,3,1,0,0,1,0,0,0
"442",1,68,20,0,1,0,0,0,1,16,1,1,1,12,87,19,4,0,400,1,0,0,1,0,1,1,1,0
"443",10,49,39,0,0,0,0,0,9,18,8,1,1,6,69,19,9,5,1521,1,0,1,0,0,0,1,1,0
"444",2,55,33,0,0,0,0,0,1,23,1,1,0,3,82,27,6,7,1089,1,0,1,0,0,1,1,1,0
"445",6,61,27,0,1,0,0,5,2,18,2,1,1,NA,NA,NA,6,NA,729,1,5,0,1,0,1,0,0,0
"446",2,63,25,0,0,0,0,6,2,18,2,1,1,10,80,17,4,0,625,1,6,1,0,0,1,0,1,0
"447",2,68,20,0,0,0,0,5,0,NA,0,1,0,2,86,18,10,0,400,1,5,1,0,0,1,0,1,0
"448",2,68,20,0,1,0,1,7,0,NA,0,1,1,4,88,20,5,7,400,1,7,0,0,0,1,0,1,1
